date,closed,report,query_string,lat,lng,query_score,field_score
8/3/2020,1.0,"Crescent City Connection Ramp Closures, Orleans Parish","Crescent+City+Connection+Ramp+Closures,+Orleans+Parish",29.93771,-90.06167,0.68,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
8/3/2020,-1.0,LA 1 – Concienne Canal Bridge,LA+1+–+Concienne+Canal+Bridge,29.88696,-91.02325,0.5,"{'state': 1.0, 'district': 0.78}"
8/3/2020,-1.0,LA 1008 – Lafourche Bayou (Franklin Ave.),LA+1008+–+Lafourche+Bayou+(Franklin+Ave.),29.79225,-91.49765,0.43,"{'state': 1.0, 'city': 1.0}"
8/1/2020,0.0,"UPDATE - REOPENED: LA 534 bridge over Branch, near Ruple, Claiborne Parish","UPDATE+-+REOPENED:+LA+534+bridge+over+Branch,+near+Ruple,+Claiborne+Parish",32.85073,-93.16309,0.34,"{'state': 1.0, 'county': 1.0, 'district': 1.0}"
7/31/2020,,Replacement of Palmetto Creek Bridge on LA 27 is complete – Beauregard Parish,Replacement+of+Palmetto+Creek+Bridge+on+LA+27+is+complete+–+Beauregard+Parish,0.0,0.0,0.0,0.0
7/31/2020,,LA 73/OLD JEFFERSON HIGHWAY (ASCENSION PARISH) LANE CLOSURE - UPDATE,LA+73/OLD+JEFFERSON+HIGHWAY+(ASCENSION+PARISH)+LANE+CLOSURE+-+UPDATE,30.32405,-90.97752,0.58,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
7/31/2020,,"I-10, Jefferson and St. Charles Parish, S.P. No. H.013839","I-10,+Jefferson+and+St.+Charles+Parish,+S.P.+No.+H.013839",0.0,0.0,0.0,0.0
7/31/2020,,"UPDATE- JOB CANCELED:  I-10, Jefferson and St. Charles Parish, S.P. No. H.013839","UPDATE-+JOB+CANCELED:++I-10,+Jefferson+and+St.+Charles+Parish,+S.P.+No.+H.013839",0.0,0.0,0.0,0.0
7/31/2020,,H.011295 -- LA 73: Government St. -- East Baton Rouge Parish,H.011295+--+LA+73:+Government+St.+--+East+Baton+Rouge+Parish,30.44455,-91.13876,0.6,"{'state': 1.0, 'city': 1.0, 'streets': [1.0]}"
7/31/2020,,Intermittent lane closures on LA 389 – Beauregard Parish,Intermittent+lane+closures+on+LA+389+–+Beauregard+Parish,30.87621,-93.27663,0.5,"{'state': 1.0, 'county': 1.0, 'streets': [0.5], 'houseNumber': 1.0}"
7/31/2020,,"I-10 EB & WB from MM 103 (Bayou Coulee) to MM 104 (Vermilion River), Lafayette Parish, Lane Closure H.003003","I-10+EB+&+WB+from+MM+103+(Bayou+Coulee)+to+MM+104+(Vermilion+River),+Lafayette+Parish,+Lane+Closure+H.003003",30.035,-89.98148,0.86,"{'state': 1.0, 'streets': [1.0]}"
7/31/2020,,H.013483 -- LA 327: River Road -- East Baton Rouge Parish,H.013483+--+LA+327:+River+Road+--+East+Baton+Rouge+Parish,30.44979,-91.19058,0.62,"{'state': 1.0, 'city': 1.0, 'streets': [1.0], 'houseNumber': 1.0}"
7/31/2020,,"I-10, Jefferson and St. Charles Parish, S.P. No. H.013839","I-10,+Jefferson+and+St.+Charles+Parish,+S.P.+No.+H.013839",0.0,0.0,0.0,0.0
7/30/2020,,"LA 541, Jefferson Parish, H.012553.6","LA+541,+Jefferson+Parish,+H.012553.6",29.76192,-90.11816,0.49,"{'state': 1.0, 'county': 1.0}"
7/30/2020,,"REVISED: LA 3152 Clearview Pkwy W. Metairie to Argonne St., Jefferson Parish, H.012571","REVISED:+LA+3152+Clearview+Pkwy+W.+Metairie+to+Argonne+St.,+Jefferson+Parish,+H.012571",30.0039,-90.18556,0.56,"{'state': 1.0, 'county': 1.0, 'city': 1.0, 'streets': [1.0], 'houseNumber': 1.0}"
7/30/2020,,NOW OPEN: LA 134 near Epps in West Carroll Parish,NOW+OPEN:+LA+134+near+Epps+in+West+Carroll+Parish,32.60406,-91.50134,0.6,"{'state': 1.0, 'county': 1.0, 'city': 1.0, 'streets': [1.0]}"
7/30/2020,,"LA-427 (S. Acadian Thruway): I-10 - LA-73 (Government St.), East Baton Rouge Parish","LA-427+(S.+Acadian+Thruway):+I-10+-+LA-73+(Government+St.),+East+Baton+Rouge+Parish",30.44513,-91.1546,0.54,"{'state': 1.0, 'city': 1.0, 'streets': [1.0], 'houseNumber': 1.0}"
7/30/2020,,LA 385 (Ryan Street) Southbound Right Lane Closure: Eddy Street to Lucille Street - Calcasieu Parish,LA+385+(Ryan+Street)+Southbound+Right+Lane+Closure:+Eddy+Street+to+Lucille+Street+-+Calcasieu+Parish,0.0,0.0,0.0,0.0
7/30/2020,,I-10 EB - HIGHLAND ROAD EB OFF RAMP CLOSURE (EAST BATON ROUGE PARISH),I-10+EB+-+HIGHLAND+ROAD+EB+OFF+RAMP+CLOSURE+(EAST+BATON+ROUGE+PARISH),30.42827,-91.18118,0.5,"{'state': 1.0, 'city': 1.0, 'streets': [1.0]}"
7/30/2020,,"EMERGENCY ROAD CLOSURE - I-55 SERVICE ROAD (OLD US 51 LOW ROAD), ST. JOHN THE BAPTIST PARISH","EMERGENCY+ROAD+CLOSURE+-+I-55+SERVICE+ROAD+(OLD+US+51+LOW+ROAD),+ST.+JOHN+THE+BAPTIST+PARISH",0.0,0.0,0.0,0.0
7/30/2020,,"US 190 Eastbound and Westbound between the I-49 Interchange and Port Barre, St. Landry Parish – Intermittent Lane Closures","US+190+Eastbound+and+Westbound+between+the+I-49+Interchange+and+Port+Barre,+St.+Landry+Parish+–+Intermittent+Lane+Closures",0.0,0.0,0.0,0.0
7/30/2020,,DATE EXTENSION - ST. TAMMANY PARISH - I-12: US 190 TO LA 59,DATE+EXTENSION+-+ST.+TAMMANY+PARISH+-+I-12:+US+190+TO+LA+59,0.0,0.0,0.0,0.0
7/30/2020,,"US 90, Jefferson and St. Charles Parish, H.012051.6","US+90,+Jefferson+and+St.+Charles+Parish,+H.012051.6",29.8779,-90.43458,0.55,"{'state': 1.0, 'county': 1.0, 'city': 0.64, 'streets': [1.0]}"
7/30/2020,,"LA 541, Jefferson Parish, H.012553.6","LA+541,+Jefferson+Parish,+H.012553.6",29.76192,-90.11816,0.49,"{'state': 1.0, 'county': 1.0}"
7/29/2020,,I-10 WB - HIGHLAND ROAD BRIDGE LANE CLOSURE (EAST BATON ROUGE PARISH),I-10+WB+-+HIGHLAND+ROAD+BRIDGE+LANE+CLOSURE+(EAST+BATON+ROUGE+PARISH),0.0,0.0,0.0,0.0
7/29/2020,,I-10 EB - HIGHLAND ROAD EB ON RAMP CLOSURE (EAST BATON ROUGE PARISH),I-10+EB+-+HIGHLAND+ROAD+EB+ON+RAMP+CLOSURE+(EAST+BATON+ROUGE+PARISH),30.42827,-91.18118,0.51,"{'state': 1.0, 'city': 1.0, 'streets': [1.0]}"
7/29/2020,,I-10 EB LANE CLOSURE- MM 162 to MM 169 (EAST BATON ROUGE PARISH),I-10+EB+LANE+CLOSURE-+MM+162+to+MM+169+(EAST+BATON+ROUGE+PARISH),0.0,0.0,0.0,0.0
7/29/2020,,"LA 20 Bayou Chevreuil Bridge Intermittent Lane Closures, St. James/Lafourche Parish","LA+20+Bayou+Chevreuil+Bridge+Intermittent+Lane+Closures,+St.+James/Lafourche+Parish",0.0,0.0,0.0,0.0
7/29/2020,,"ROAD CLOSURE: LA 191 at Toledo Bend Spillway, Sabine Parish","ROAD+CLOSURE:+LA+191+at+Toledo+Bend+Spillway,+Sabine+Parish",0.0,0.0,0.0,0.0
7/29/2020,,"US 90 (S. Claiborne Avenue), Orleans Parish","US+90+(S.+Claiborne+Avenue),+Orleans+Parish",29.95875,-90.07775,0.82,"{'country': 1.0, 'state': 1.0, 'city': 0.6, 'streets': [1.0], 'houseNumber': 0.9}"
7/29/2020,,"I-10, exit ramps to I-510, Orleans Parish","I-10,+exit+ramps+to+I-510,+Orleans+Parish",30.01412,-89.93987,0.6,"{'state': 1.0, 'county': 1.0, 'streets': [0.85], 'houseNumber': 1.0}"
7/29/2020,,"LA 18 (River Road), St. Charles Parish, S.P. H.012600","LA+18+(River+Road),+St.+Charles+Parish,+S.P.+H.012600",29.95299,-90.31028,0.59,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
7/29/2020,,"I-310, St. Charles Parish, S.P. H.012617","I-310,+St.+Charles+Parish,+S.P.+H.012617",30.18101,-93.23806,0.53,"{'state': 1.0, 'city': 0.5, 'streets': [0.85]}"
7/29/2020,,"LA 22: LA 42 – YELLOW WATER RIVER – LIVINGSTON PARISH, TANGIPAHOA PARISH - STATE PROJECT H.013113","LA+22:+LA+42+–+YELLOW+WATER+RIVER+–+LIVINGSTON+PARISH,+TANGIPAHOA+PARISH+-+STATE+PROJECT+H.013113",0.0,0.0,0.0,0.0
7/29/2020,,UPDATE *** Closure postponed to Thursday Morning*** DOTD announces upcoming LA 42 (Burbank)  road closures in Baton Rouge,UPDATE+***+Closure+postponed+to+Thursday+Morning***+DOTD+announces+upcoming+LA+42+(Burbank)++road+closures+in+Baton+Rouge,0.0,0.0,0.0,0.0
7/28/2020,,"I-10, Jefferson and St. Charles Parish, S.P. No. H.011670","I-10,+Jefferson+and+St.+Charles+Parish,+S.P.+No.+H.011670",0.0,0.0,0.0,0.0
7/28/2020,,"I-10 WB from Exit 109 - LA 328 (Breaux Bridge) to Exit 104 - Louisiana Avenue, St. Martin & Lafayette Parish, Lane Closure","I-10+WB+from+Exit+109+-+LA+328+(Breaux+Bridge)+to+Exit+104+-+Louisiana+Avenue,+St.+Martin+&+Lafayette+Parish,+Lane+Closure",0.0,0.0,0.0,0.0
7/28/2020,,"I-10 EB & WB, Acadia & Lafayette Parish, Alternating Lane Closures for Spraying Operation","I-10+EB+&+WB,+Acadia+&+Lafayette+Parish,+Alternating+Lane+Closures+for+Spraying+Operation",30.035,-89.98148,0.86,"{'state': 1.0, 'streets': [1.0]}"
7/28/2020,,"US 51 - Amite, Tangipahoa Parish","US+51+-+Amite,+Tangipahoa+Parish",30.73336,-90.5091,0.82,"{'state': 1.0, 'county': 1.0, 'city': 1.0, 'streets': [1.0]}"
7/28/2020,,US 61 - W FEL PARISH; LA/MISS STATE LINE LANE CLOSURE,US+61+-+W+FEL+PARISH;+LA/MISS+STATE+LINE+LANE+CLOSURE,30.98015,-89.951,0.41,"{'country': 1.0, 'state': 1.0, 'district': 1.0}"
7/28/2020,,"I-10: NO East Drain Canal Bridge Replacement, Orleans Parish, SP# H.010018.6","I-10:+NO+East+Drain+Canal+Bridge+Replacement,+Orleans+Parish,+SP#+H.010018.6",0.0,0.0,0.0,0.0
7/28/2020,,ST. TAMMANY PARISH - I-12: LA 21 TO US 190,ST.+TAMMANY+PARISH+-+I-12:+LA+21+TO+US+190,30.2931,-89.81653,0.68,"{'country': 1.0, 'state': 1.0, 'county': 1.0, 'streets': [0.9]}"
7/28/2020,,"US 90 Danziger Bridge, Orleans Parish, SP# H.000303.6","US+90+Danziger+Bridge,+Orleans+Parish,+SP#+H.000303.6",0.0,0.0,0.0,0.0
7/28/2020,,"I-10, Orleans Parish","I-10,+Orleans+Parish",30.01426,-89.9404,0.92,"{'state': 1.0, 'county': 1.0, 'streets': [0.85], 'houseNumber': 1.0}"
7/27/2020,,"LA 134 in Ouachita Parish, Road Closure; SP H.008221","LA+134+in+Ouachita+Parish,+Road+Closure;+SP+H.008221",32.47832,-92.15481,0.34,"{'state': 1.0, 'county': 1.0}"
7/27/2020,,"**REOPENED** LA 40, Water On Roadway, Tangipahoa Parish","**REOPENED**+LA+40,+Water+On+Roadway,+Tangipahoa+Parish",30.87486,-90.51185,0.37,"{'state': 1.0, 'city': 1.0}"
7/27/2020,,"LA 1026, Livingston Parish, Lane Closure, S.P. H.011189  *** RESCHEDULED***","LA+1026,+Livingston+Parish,+Lane+Closure,+S.P.+H.011189++***+RESCHEDULED***",0.0,0.0,0.0,0.0
7/27/2020,,"RESCHEDULED!! I-10 EB & WB from Exit 109 - LA 328 (Breaux Bridge) to MM 112 (Bordelon Road Overpass), St. Martin Parish, Alternating Lane Closures","RESCHEDULED!!+I-10+EB+&+WB+from+Exit+109+-+LA+328+(Breaux+Bridge)+to+MM+112+(Bordelon+Road+Overpass),+St.+Martin+Parish,+Alternating+Lane+Closures",30.44335,-91.18664,0.36,{'state': 1.0}
7/24/2020,,"ROAD/LANE CLOSURE: Swan Lake Road at I-220, Bossier Parish","ROAD/LANE+CLOSURE:+Swan+Lake+Road+at+I-220,+Bossier+Parish",32.5723,-93.67813,0.51,"{'state': 1.0, 'city': 1.0, 'streets': [1.0]}"
7/24/2020,,"UPDATE: CANCELED - US 90, EB - (Claiborne Avenue), Orleans Parish","UPDATE:+CANCELED+-+US+90,+EB+-+(Claiborne+Avenue),+Orleans+Parish",29.95875,-90.07775,0.58,"{'country': 1.0, 'state': 1.0, 'city': 0.6, 'streets': [0.94], 'houseNumber': 0.9}"
7/24/2020,,REMINDER: DOTD to replace bridges on LA 27 (Beglis Parkway) in Sulphur – Calcasieu Parish,REMINDER:+DOTD+to+replace+bridges+on+LA+27+(Beglis+Parkway)+in+Sulphur+–+Calcasieu+Parish,0.0,0.0,0.0,0.0
7/24/2020,,"I-12, Livingston Parish, Lane Closure, S.P. H.011278","I-12,+Livingston+Parish,+Lane+Closure,+S.P.+H.011278",0.0,0.0,0.0,0.0
7/24/2020,,ST. TAMMANY PARISH – LA 40: TCHEFUNCTE RIVER BRIDGE,ST.+TAMMANY+PARISH+–+LA+40:+TCHEFUNCTE+RIVER+BRIDGE,30.43698,-90.1585,0.61,"{'state': 1.0, 'county': 1.0, 'streets': [0.75]}"
7/24/2020,,H.013331 -- LA 427: Perkins Rd. -- East Baton Rouge Parish,H.013331+--+LA+427:+Perkins+Rd.+--+East+Baton+Rouge+Parish,30.34311,-91.01849,0.64,"{'state': 1.0, 'city': 1.0, 'streets': [1.0]}"
7/24/2020,,H.013483 -- LA 327: River Road -- East Baton Rouge Parish,H.013483+--+LA+327:+River+Road+--+East+Baton+Rouge+Parish,30.44979,-91.19058,0.62,"{'state': 1.0, 'city': 1.0, 'streets': [1.0], 'houseNumber': 1.0}"
7/23/2020,,"US 90 Danziger Bridge, Orleans Parish, (SP# H.000303.6)","US+90+Danziger+Bridge,+Orleans+Parish,+(SP#+H.000303.6)",0.0,0.0,0.0,0.0
7/23/2020,,"UPDATE: US 90 Danziger Bridge, Orleans Parish, SP# H.000303.6","UPDATE:+US+90+Danziger+Bridge,+Orleans+Parish,+SP#+H.000303.6",0.0,0.0,0.0,0.0
7/23/2020,,"LA-427 (S. Acadian Thruway): I-10 - LA-73 (Government St.), East Baton Rouge Parish","LA-427+(S.+Acadian+Thruway):+I-10+-+LA-73+(Government+St.),+East+Baton+Rouge+Parish",30.44513,-91.1546,0.54,"{'state': 1.0, 'city': 1.0, 'streets': [1.0], 'houseNumber': 1.0}"
7/23/2020,,"LA 94 (West Mills Avenue) at the Railroad Crossing, St. Martin Parish, Road Closure","LA+94+(West+Mills+Avenue)+at+the+Railroad+Crossing,+St.+Martin+Parish,+Road+Closure",0.0,0.0,0.0,0.0
7/23/2020,,"RESCHEDULED!!  LA 13 (North Parkerson Avenue) between East 12th Street and East 10th Street, Acadia Parish, Lane Closure","RESCHEDULED!!++LA+13+(North+Parkerson+Avenue)+between+East+12th+Street+and+East+10th+Street,+Acadia+Parish,+Lane+Closure",0.0,0.0,0.0,0.0
7/23/2020,,"RESCHEDULED!!  LA 94 (West Mills Avenue) EB & WB at the Railroad Crossing, St. Martin Parish, Road Closure","RESCHEDULED!!++LA+94+(West+Mills+Avenue)+EB+&+WB+at+the+Railroad+Crossing,+St.+Martin+Parish,+Road+Closure",0.0,0.0,0.0,0.0
7/23/2020,,US 165 in Ouachita Parish; Lane Closure; SP No. H.008221,US+165+in+Ouachita+Parish;+Lane+Closure;+SP+No.+H.008221,0.0,0.0,0.0,0.0
7/23/2020,,"LA 3152 Clearview Pkwy W. Metairie to Argonne St., Jefferson Parish, H.012571","LA+3152+Clearview+Pkwy+W.+Metairie+to+Argonne+St.,+Jefferson+Parish,+H.012571",30.0039,-90.18556,0.61,"{'state': 1.0, 'county': 1.0, 'city': 1.0, 'streets': [1.0], 'houseNumber': 1.0}"
7/23/2020,,"I-10, Orleans Parish, H.013587.6","I-10,+Orleans+Parish,+H.013587.6",30.01426,-89.9404,0.7,"{'state': 1.0, 'county': 1.0, 'streets': [0.85], 'houseNumber': 1.0}"
7/23/2020,,"US 90, EB - (Claiborne Avenue), Orleans Parish","US+90,+EB+-+(Claiborne+Avenue),+Orleans+Parish",29.95875,-90.07775,0.78,"{'country': 1.0, 'state': 1.0, 'city': 0.6, 'streets': [0.94], 'houseNumber': 0.9}"
7/22/2020,,"**REOPENED** LA 1054, 0.4 miles north of LA 16, Tangipahoa Parish","**REOPENED**+LA+1054,+0.4+miles+north+of+LA+16,+Tangipahoa+Parish",0.0,0.0,0.0,0.0
7/22/2020,,REVISED-ST. TAMMANY PARISH- I-12: US 190 TO LA 59,REVISED-ST.+TAMMANY+PARISH-+I-12:+US+190+TO+LA+59,30.2931,-89.81653,0.58,"{'country': 1.0, 'state': 1.0, 'county': 1.0, 'streets': [0.9]}"
7/22/2020,,I-10 HIGHLAND ROAD ON/OFF RAMPS (EAST BATON ROUGE PARISH),I-10+HIGHLAND+ROAD+ON/OFF+RAMPS+(EAST+BATON+ROUGE+PARISH),30.42827,-91.18118,0.57,"{'state': 1.0, 'city': 1.0, 'streets': [1.0]}"
7/22/2020,,OPEN - RANDALL RD. BRIDGE – TANGIPAHOA - STATE PROJECT H.011527,OPEN+-+RANDALL+RD.+BRIDGE+–+TANGIPAHOA+-+STATE+PROJECT+H.011527,0.0,0.0,0.0,0.0
7/22/2020,,I-10 WB & EB (EAST BATON ROUGE PARISH) LANE CLOSURES - HIGHLAND RD. BRIDGE,I-10+WB+&+EB+(EAST+BATON+ROUGE+PARISH)+LANE+CLOSURES+-+HIGHLAND+RD.+BRIDGE,30.035,-89.98148,0.86,"{'state': 1.0, 'streets': [1.0]}"
7/22/2020,,I-10 EB (EAST BATON ROUGE PARISH) LANE CLOSURE - MM 164 TO MM 169,I-10+EB+(EAST+BATON+ROUGE+PARISH)+LANE+CLOSURE+-+MM+164+TO+MM+169,30.41785,-91.14896,0.53,"{'state': 1.0, 'city': 1.0, 'streets': [0.63]}"
7/22/2020,,I-10 WB (EAST BATON ROUGE PARISH) LANE CLOSURE - HIGHLAND RD. BRIDGE TO MM 164,I-10+WB+(EAST+BATON+ROUGE+PARISH)+LANE+CLOSURE+-+HIGHLAND+RD.+BRIDGE+TO+MM+164,0.0,0.0,0.0,0.0
7/22/2020,,I-10 EB (EAST BATON ROUGE PARISH) MM 165 TO MM 169,I-10+EB+(EAST+BATON+ROUGE+PARISH)+MM+165+TO+MM+169,30.47326,-91.10306,0.52,"{'state': 1.0, 'city': 1.0, 'streets': [0.85]}"
7/22/2020,,I-10 EB (EAST BATON ROUGE PARISH) HIGHLAND RD. BRIDGE TO MM169,I-10+EB+(EAST+BATON+ROUGE+PARISH)+HIGHLAND+RD.+BRIDGE+TO+MM169,30.40271,-91.02651,0.55,"{'state': 1.0, 'city': 1.0, 'streets': [0.86]}"
7/22/2020,,"I-310, St. Charles Parish, S.P. H.012617","I-310,+St.+Charles+Parish,+S.P.+H.012617",29.97803,-90.31587,0.59,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
7/22/2020,,"I-10, EB - Orleans Parish S.P. # H.010018.6","I-10,+EB+-+Orleans+Parish+S.P.+#+H.010018.6",0.0,0.0,0.0,0.0
7/22/2020,,"LA 1026, Livingston Parish, Lane Closure, S.P. H.011824 ** REVISED **","LA+1026,+Livingston+Parish,+Lane+Closure,+S.P.+H.011824+**+REVISED+**",0.0,0.0,0.0,0.0
7/22/2020,,"LA 611-1 (River Road) from Arnoult Road to Highway Drive, Jefferson Parish, S.P. No H.012161","LA+611-1+(River+Road)+from+Arnoult+Road+to+Highway+Drive,+Jefferson+Parish,+S.P.+No+H.012161",0.0,0.0,0.0,0.0
7/22/2020,,DOTD announces upcoming I-110 Lane closures in East Baton Rouge Parish,DOTD+announces+upcoming+I-110+Lane+closures+in+East+Baton+Rouge+Parish,30.53775,-91.09512,0.34,"{'state': 1.0, 'county': 1.0}"
7/22/2020,,"LA 16, Livingston Parish, Road Closure, S.P. H.013230","LA+16,+Livingston+Parish,+Road+Closure,+S.P.+H.013230",0.0,0.0,0.0,0.0
7/22/2020,,DOTD announces upcoming LA 426 (Old Hammond Highway) lane closures in East Baton Rouge Parish,DOTD+announces+upcoming+LA+426+(Old+Hammond+Highway)+lane+closures+in+East+Baton+Rouge+Parish,0.0,0.0,0.0,0.0
7/21/2020,,"US 90 Danziger Bridge, Orleans Parish, SP# H.000303.6","US+90+Danziger+Bridge,+Orleans+Parish,+SP#+H.000303.6",0.0,0.0,0.0,0.0
7/21/2020,,US 171 over Calcasieu River (MP 3.5) NORTHBOUND AND SOUTHBOUND RIGHT LANE CLOSURE – CALCASIEU PARISH,US+171+over+Calcasieu+River+(MP+3.5)+NORTHBOUND+AND+SOUTHBOUND+RIGHT+LANE+CLOSURE+–+CALCASIEU+PARISH,0.0,0.0,0.0,0.0
7/21/2020,,UPDATE: Road closure on LA 3256 (Manchester Road) – Calcasieu Parish,UPDATE:+Road+closure+on+LA+3256+(Manchester+Road)+–+Calcasieu+Parish,30.19703,-93.09711,0.57,"{'state': 1.0, 'county': 1.0, 'streets': [1.0], 'houseNumber': 1.0}"
7/21/2020,,UPDATE: Rescheduled - Road closure on LA 383 (North Thompson Avenue) – Iowa - Calcasieu Parish,UPDATE:+Rescheduled+-+Road+closure+on+LA+383+(North+Thompson+Avenue)+–+Iowa+-+Calcasieu+Parish,30.24184,-93.01383,0.52,"{'state': 1.0, 'county': 1.0, 'city': 1.0, 'streets': [0.99], 'houseNumber': 1.0}"
7/21/2020,,US 190 in Pointe Coupee Parish,US+190+in+Pointe+Coupee+Parish,30.49729,-91.51821,0.85,"{'country': 1.0, 'state': 1.0, 'county': 1.0, 'streets': [0.9]}"
7/21/2020,,"I-10, Orleans Parish, H.013587.6","I-10,+Orleans+Parish,+H.013587.6",30.01426,-89.9404,0.7,"{'state': 1.0, 'county': 1.0, 'streets': [0.85], 'houseNumber': 1.0}"
7/21/2020,,"EXTENDED!!  I-10 WB from Exit 115 - LA 347 (Henderson, Cecilia) to MM 114.5, St. Martin Parish, Alternating Lane Closures","EXTENDED!!++I-10+WB+from+Exit+115+-+LA+347+(Henderson,+Cecilia)+to+MM+114.5,+St.+Martin+Parish,+Alternating+Lane+Closures",0.0,0.0,0.0,0.0
7/21/2020,,"I-10 WB from Exit 115 - LA 347 (Henderson, Cecilia) to MM 114.5, St. Martin Parish, Alternating Lane Closures","I-10+WB+from+Exit+115+-+LA+347+(Henderson,+Cecilia)+to+MM+114.5,+St.+Martin+Parish,+Alternating+Lane+Closures",0.0,0.0,0.0,0.0
7/21/2020,,LANE CLOSURE: St. Tammany Parish LA 41 (Dump Road – LA 435),LANE+CLOSURE:+St.+Tammany+Parish+LA+41+(Dump+Road+–+LA+435),30.62283,-89.9648,0.5,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
7/21/2020,,***UPDATE***US 171 over Calcasieu River (MP 3.5) NORTHBOUND AND SOUTHBOUND RIGHT LANE CLOSURE HAS BEEN RESCHEDULED– CALCASIEU PARISH,***UPDATE***US+171+over+Calcasieu+River+(MP+3.5)+NORTHBOUND+AND+SOUTHBOUND+RIGHT+LANE+CLOSURE+HAS+BEEN+RESCHEDULED–+CALCASIEU+PARISH,0.0,0.0,0.0,0.0
7/20/2020,,**EMERGENCY BRIDGE CLOSURE** LA 1; Simmesport Bridge; over Atchafalaya River; Avoyelles Parish,**EMERGENCY+BRIDGE+CLOSURE**+LA+1;+Simmesport+Bridge;+over+Atchafalaya+River;+Avoyelles+Parish,0.0,0.0,0.0,0.0
7/20/2020,,LANE CLOSURES: I-20 EB at LA 507 Overpass,LANE+CLOSURES:+I-20+EB+at+LA+507+Overpass,30.02438,-90.84073,0.32,"{'state': 1.0, 'district': 0.4}"
7/20/2020,,"LA 47, Orleans & St. Bernard Parish, H.013560.6","LA+47,+Orleans+&+St.+Bernard+Parish,+H.013560.6",30.00471,-89.93902,1.0,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
7/20/2020,,"Harvey Tunnel Full Closure, Jefferson Parish","Harvey+Tunnel+Full+Closure,+Jefferson+Parish",29.8983,-90.07959,0.64,"{'state': 1.0, 'county': 1.0, 'streets': [1.0]}"
7/20/2020,,"LA 3152 Clearview Pkwy W. Metairie to Argonne St., Jefferson Parish, H.012571","LA+3152+Clearview+Pkwy+W.+Metairie+to+Argonne+St.,+Jefferson+Parish,+H.012571",30.0039,-90.18556,0.61,"{'state': 1.0, 'county': 1.0, 'city': 1.0, 'streets': [1.0], 'houseNumber': 1.0}"
7/20/2020,,"LA 16, Livingston Parish, Road Closure, S.P. H.013230","LA+16,+Livingston+Parish,+Road+Closure,+S.P.+H.013230",0.0,0.0,0.0,0.0
7/17/2020,,Lafourche Parish- La 316- Bayou Blue Pontoon Bridge---BACK IN SERVICE,Lafourche+Parish-+La+316-+Bayou+Blue+Pontoon+Bridge---BACK+IN+SERVICE,0.0,0.0,0.0,0.0
7/17/2020,,"I-10, Orleans Parish, H.013587.6","I-10,+Orleans+Parish,+H.013587.6",30.01426,-89.9404,0.7,"{'state': 1.0, 'county': 1.0, 'streets': [0.85], 'houseNumber': 1.0}"
7/17/2020,,"LA 3125: Improvements at LA 642 Intermittent Lane Closures, St. James Parish","LA+3125:+Improvements+at+LA+642+Intermittent+Lane+Closures,+St.+James+Parish",0.0,0.0,0.0,0.0
7/17/2020,,"LA-42 (Burbank Dr): LA-30 - Gardere Lane, East Baton Rouge Parish","LA-42+(Burbank+Dr):+LA-30+-+Gardere+Lane,+East+Baton+Rouge+Parish",30.36616,-91.11962,0.53,"{'state': 1.0, 'city': 1.0, 'streets': [1.0], 'houseNumber': 0.42}"
7/17/2020,,"LA-427 (S. Acadian Thruway): I-10 - LA-73 (Government St.), East Baton Rouge Parish","LA-427+(S.+Acadian+Thruway):+I-10+-+LA-73+(Government+St.),+East+Baton+Rouge+Parish",30.44513,-91.1546,0.54,"{'state': 1.0, 'city': 1.0, 'streets': [1.0], 'houseNumber': 1.0}"
7/17/2020,,US 90 Business (Broad St.) Westbound Right Lane Closure: McNabb St. (MP 2.2) through Enterprise Blvd. (MP 2.0) - Calcasieu Parish,US+90+Business+(Broad+St.)+Westbound+Right+Lane+Closure:+McNabb+St.+(MP+2.2)+through+Enterprise+Blvd.+(MP+2.0)+-+Calcasieu+Parish,0.0,0.0,0.0,0.0
7/17/2020,,"I-10, Jefferson and St. Charles Parish, S.P. No. H.013839","I-10,+Jefferson+and+St.+Charles+Parish,+S.P.+No.+H.013839",0.0,0.0,0.0,0.0
7/17/2020,,UPDATE: Alternating lane closures on LA 397– Calcasieu Parish,UPDATE:+Alternating+lane+closures+on+LA+397–+Calcasieu+Parish,0.0,0.0,0.0,0.0
7/16/2020,,I-10 WB (EAST BATON ROUGE PARISH) ALTERNATING LANE CLOSURE,I-10+WB+(EAST+BATON+ROUGE+PARISH)+ALTERNATING+LANE+CLOSURE,0.0,0.0,0.0,0.0
7/16/2020,,I-10 WB (EAST BATON ROUGE) LANE CLOSURE,I-10+WB+(EAST+BATON+ROUGE)+LANE+CLOSURE,30.42451,-91.15322,0.56,"{'state': 1.0, 'city': 1.0, 'streets': [1.0]}"
7/16/2020,,DOTD announces upcoming LA 3045 (Capital Access Rd.) Lane closure in East Baton Rouge Parish,DOTD+announces+upcoming+LA+3045+(Capital+Access+Rd.)+Lane+closure+in+East+Baton+Rouge+Parish,0.0,0.0,0.0,0.0
