Index,User,Text,Date,Favorites,Retweets,Mentions,HashTags,streets,highways,exits,markers,road_closed,predictions,query,query_string,lat,lng,query_score,field_score
248,narstephens,"rule number:it’s obvious- if you just met these people, do not act a certain way to make them like you. do not act like they yo bestfriend. do not act like y’all close from jump. cause i’m getting TIRED of responding to all these messages about y’all actions.",2020-08-24 04:44:41+00:00,0,0,,,[],['obvious-'],[],[],0.0,0.0,'obvious-',obvious-,30.44335,-91.18664,0.53,{'state': 0.89}
518,TotalTrafficHOU,"Accident. two left lanes blocked in #FortBend on Hwy 99 / The Grand Pkwy NB before Kingsland Blvd, stop and go traffic back to Westheimer Pkwy #traffic http://bit.ly/17hsIjn",2020-08-28 21:10:43+00:00,0,0,,#FortBend #traffic,"['grand pkwy', 'kingsland blvd', 'westheimer pkwy']",['hwy 99'],[],[],1.0,1.0,"'grand pkwy', 'kingsland blvd', 'westheimer pkwy','hwy 99'",grand+pkwy%2C++kingsland+blvd%2C++westheimer+pkwy%2C+hwy+99,0.0,0.0,0.0,0.0
43,TxDOTBeaumont,"BEAUMONT: I10 eastbound, Major Drive-Brooks Rd, will be down to one lane of traffic and the frontage road will be closed tonight, 9pm-5am, due to work on the frontage road.",2020-09-02 20:58:45+00:00,0,6,,,"['major drive', 'brooks rd', 'frontage road', 'frontage road']",[],[],[],0.0,1.0,"'major drive', 'brooks rd', 'frontage road', 'frontage road'",major+drive%2C++brooks+rd%2C++frontage+road%2C++frontage+road,0.0,0.0,0.0,0.0
869,TotalTrafficHOU,Stop and go traffic in #SouthSide on Hwy 288 NB between Almeda Genoa and Orem #traffic http://bit.ly/17hsIjn,2020-08-24 02:50:43+00:00,0,0,,#SouthSide #traffic,[],['hwy 288'],[],[],0.0,0.0,'hwy 288',hwy+288,30.32045,-91.22371,0.86,"{'state': 0.89, 'streets': [0.67]}"
61,BRProudNews,TRAFFIC ALERT: Section of HWY 22 closed due to fatal pedestrian accident.,2020-09-02 13:14:04+00:00,0,1,,,[],['hwy 22'],[],[],1.0,1.0,'hwy 22',hwy+22,30.4014,-90.11139,0.99,"{'state': 0.89, 'streets': [0.55]}"
534,TotalTrafficHOU,Accident. three left lanes blocked in #Midtown on US-69 Eastex Fwy Inbound at Tuam St #traffic http://bit.ly/17hsIjn,2020-08-28 18:20:43+00:00,0,0,,#Midtown #traffic,['tuam st'],['us-69'],[],[],1.0,1.0,"'tuam st','us-69'",tuam+st%2C+us-69,30.44335,-91.18664,0.55,"{'country': 1.0, 'state': 0.89}"
827,TotalTrafficHOU,Road debris on right shoulder in #NorthSide on I-45 N Fwy Outbound at Cypresswood #traffic http://bit.ly/17hsIjn,2020-08-24 19:50:43+00:00,0,0,,#NorthSide #traffic,[],['i-45'],[],[],0.0,1.0,'i-45',i-45,30.44335,-91.18664,0.73,{'state': 0.89}
122,TotalTrafficBTR,6:49am.... EB I-10 back open in Lafayette. WB still closed at Lobdell,2020-09-01 11:49:37+00:00,0,0,,,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
580,TotalTrafficAUS,Disabled vehicle. right shoulder blocked in #Travis on I 35 SB at Parmer Ln/Exit 245 #ATXtraffic http://bit.ly/10BGKax,2020-08-27 23:35:43+00:00,0,0,,#Travis #ATXtraffic,[],[],['exit 245'],[],1.0,1.0,'exit 245',exit+245,30.57037,-92.07446,0.99,"{'state': 0.89, 'streets': [0.3], 'houseNumber': 1.0}"
278,TotalTrafficBTR,Stall cleared in #EastBatonRouge on I 10 EB after Siegen Lane/LA-3246/Exit 163 #traffic http://bit.ly/12oyfoo,2020-08-31 22:20:43+00:00,0,0,,#EastBatonRouge #traffic,['siegen lane'],[],['exit 163'],[],,0.0,"'siegen lane','exit 163'",siegen+lane%2C+exit+163,30.39097,-91.06076,0.72,"{'state': 0.89, 'streets': [1.0]}"
852,TotalTrafficHOU,"Road debris. right lane blocked in #NorthSide on I-45 N Fwy Outbound approaching Rankin, stop and go traffic back to The N Sam Houston Pkwy #traffic http://bit.ly/17hsIjn",2020-08-24 14:05:44+00:00,0,0,,#NorthSide #traffic,['right lane'],['i-45'],[],[],1.0,1.0,"'right lane','i-45'",right+lane%2C+i-45,32.01282,-93.72278,0.85,"{'state': 0.89, 'streets': [0.9]}"
493,chrisbadboy005,I hate when I’m doing 120 on tha Highway and a mf still pass me up like damn gangsta slow down,2020-08-28 22:52:12+00:00,0,0,,,['tha highway'],[],[],[],0.0,0.0,'tha highway',tha+highway,30.47828,-90.94514,0.89,"{'state': 0.89, 'streets': [0.73]}"
88,183South,"TUES (9/8) 8 p.m. to 6 a.m, US 183 southbound to SH 71 eastbound closed and SH 71 eastbound mainlane reduced to one lane E. Riverside Dr. to Brandt Dr. Detour via E. Riverside Dr. U-turn.#atxtraffic",2020-09-01 16:40:09+00:00,0,2,,#atxtraffic,[],['us 183'],[],[],,0.0,'us 183',us+183,29.42803,-90.29677,0.99,"{'country': 1.0, 'state': 0.89, 'streets': [0.65]}"
718,TotalTrafficHOU,"Accident. three left lanes blocked in #NorthSide on I-45 N Freewayt Inbound at Spg Cypress, stop and go traffic back to The Hardy Tollroad #traffic http://bit.ly/17hsIjn",2020-08-26 15:50:43+00:00,0,0,,#NorthSide #traffic,[],['i-45'],[],[],1.0,1.0,'i-45',i-45,30.44335,-91.18664,0.73,{'state': 0.89}
622,TotalTrafficAUS,"Accident in #Travis on I-35 SB at 7th St/Exit 234, stopped traffic back to M L K Jr Blvd/Exit 235 #ATXtraffic http://bit.ly/10BGKax",2020-08-27 16:45:43+00:00,0,0,,#Travis #ATXtraffic,[],['i-35'],[],[],1.0,1.0,'i-35',i-35,30.44335,-91.18664,0.73,{'state': 0.89}
117,BR_Traffic,I-10 West remains closed at LA 415 (Lobdell) due to an incident at Whiskey Bay. Motorist are being diverted onto LA 415 North to US 190 West. Congestion remains the I-10/I-110. Use caution.,2020-09-01 12:48:23+00:00,3,1,,,[],"['i-10', 'us 190', 'i-10', 'i-110']",[],[],1.0,1.0,"'i-10', 'us 190', 'i-10', 'i-110'",i-10%2C++us+190%2C++i-10%2C++i-110,30.44335,-91.18664,0.43,"{'country': 1.0, 'state': 0.89}"
616,TotalTrafficAUS,Disabled vehicle. right shoulder blocked in #Travis on I-35 SB at Riverside Dr/Exit 233 #ATXtraffic http://bit.ly/10BGKax,2020-08-27 18:45:43+00:00,0,0,,#Travis #ATXtraffic,[],['i-35'],['exit 233'],[],1.0,1.0,"'i-35','exit 233'",i-35%2C+exit+233,30.49392,-90.09458,0.72,"{'state': 0.89, 'streets': [0.56], 'houseNumber': 1.0}"
700,TotalTrafficAUS,"Accident, right lane blocked in #SanMarcos on I-35 NB at Mccarty Ln/Exit 201, stop and go traffic back to Ctr Point Rd/Exit 200 #ATXtraffic http://bit.ly/10BGKax",2020-08-26 19:05:44+00:00,0,0,,#SanMarcos #ATXtraffic,"['right lane', 'point rd']",['i-35'],"['exit 201', 'exit 200']",[],1.0,1.0,"'right lane', 'point rd','i-35','exit 201', 'exit 200'",right+lane%2C++point+rd%2C+i-35%2C+exit+201%2C++exit+200,31.2489,-92.20928,0.35,"{'state': 0.89, 'city': 0.59}"
978,D4V5N,Find yo lane &amp; stay in dat hoe,2020-08-24 06:06:46+00:00,0,0,,,['yo lane'],[],[],[],0.0,0.0,'yo lane',yo+lane,30.1041,-91.00091,0.86,"{'state': 0.89, 'streets': [0.9]}"
980,quietin_,Lois Lane can be falling halfway across world and Superman will be there to catch that heaux. Lol,2020-08-24 04:07:51+00:00,0,0,,,['lois lane'],[],[],[],0.0,0.0,'lois lane',lois+lane,32.53636,-93.71879,0.99,"{'state': 0.89, 'streets': [1.0]}"
808,TotalTrafficHOU,Accident cleared in #SouthSide on Hwy 288 SB at Southmore #traffic http://bit.ly/17hsIjn,2020-08-25 01:05:42+00:00,0,0,,#SouthSide #traffic,[],['hwy 288'],[],[],,1.0,'hwy 288',hwy+288,30.32045,-91.22371,0.86,"{'state': 0.89, 'streets': [0.67]}"
338,iembot_jan,"At 12:30 PM CDT, Gilbert [Franklin Co, LA] EMERGENCY MNGR reports TROPICAL STORM. *** 1 INJ *** A MAN WHO WAS OUTSIDE OF HIS HOME ON LA HIGHWAY 128 IN GILBERT WAS INJURED WHEN A LARGE TREE LIMB FELL ON HIM. https://mesonet.agron.iastate.edu/lsr/#JAN/202008271730/202008271730",2020-08-31 18:13:30+00:00,0,0,,,[],['highway 128'],[],[],0.0,0.0,'highway 128',highway+128,32.03504,-91.73865,0.99,"{'state': 0.89, 'streets': [1.0]}"
974,PatienceIsadore,i really be in my own lane minding my business,2020-08-24 17:29:43+00:00,2,3,,,['own lane'],[],[],[],0.0,0.0,'own lane',own+lane,30.31678,-92.10824,0.87,"{'state': 0.89, 'streets': [0.71]}"
999,gateshoops2000,Good luck and safe travels to our @NavasotaV teams as they head north of Hwy 6 to Waco to take on the Connally Cadets.,2020-08-28 19:16:08+00:00,1,3,@NavasotaV,,[],['hwy 6'],[],[],0.0,0.0,'hwy 6',hwy+6,30.44335,-91.18664,0.67,{'state': 0.89}
937,Smack620,His lane? Basketball lane? Black American lane? Human being lane? Pretty sure he's done more in all those lanes than u and I will ever do...#jockstrapsexcluded,2020-08-27 01:18:05+00:00,0,4,,#jockstrapsexcluded,"['basketball lane', 'american lane', 'being lane']",[],[],[],0.0,0.0,"'basketball lane', 'american lane', 'being lane'",basketball+lane%2C++american+lane%2C++being+lane,0.0,0.0,0.0,0.0
898,PoeDaughter7,Vegan BBQ in Austin at Kerbey Lane! – at Kerbey Lane Cafe,2020-08-30 00:04:36+00:00,0,0,,,"['kerbey lane', 'kerbey lane']",[],[],[],0.0,0.0,"'kerbey lane', 'kerbey lane'",kerbey+lane%2C++kerbey+lane,0.0,0.0,0.0,0.0
203,TotalTrafficHOU,Closed due to accident in #SeSide on E SAM HOUSTON TOLLWAY SB before Spencer Hwy and Pasadena Blvd/Red Bluff Rd #traffic http://bit.ly/17hsIjn,2020-08-27 17:30:44+00:00,0,0,,#SeSide #traffic,"['spencer hwy', 'pasadena blvd', 'bluff rd']",[],[],[],1.0,1.0,"'spencer hwy', 'pasadena blvd', 'bluff rd'",spencer+hwy%2C++pasadena+blvd%2C++bluff+rd,32.75721,-92.13521,0.41,"{'state': 0.89, 'district': 1.0}"
134,TotalTrafficBTR,Closed due to accident in #Lafayette on I 10 EB between I-49/US-167/Opelousas/Exit 103 A&amp;B and Hwy 3000/Ramah/Maringouin/Exit 135 #traffic http://bit.ly/12oyfoo,2020-09-01 10:40:43+00:00,0,0,,#Lafayette #traffic,[],"['i-49', 'us-167', 'hwy 3000']","['exit 103', 'exit 135']",[],1.0,1.0,"'i-49', 'us-167', 'hwy 3000','exit 103', 'exit 135'",i-49%2C++us-167%2C++hwy+3000%2C+exit+103%2C++exit+135,31.40735,-92.71362,0.52,"{'country': 1.0, 'state': 0.89, 'streets': [1.0], 'placeName': 0.58}"
855,TotalTrafficBTR,Accident with injury in #EastBatonRouge on O'Neal Ln at Old Hammond Hwy #traffic http://bit.ly/12oyfoo,2020-08-24 13:45:43+00:00,0,0,,#EastBatonRouge #traffic,['hammond hwy'],[],[],[],1.0,1.0,'hammond hwy',hammond+hwy,30.01998,-90.12387,0.99,"{'state': 0.89, 'streets': [1.0]}"
489,TotalTrafficHOU,"Accident. two right lanes blocked in #WestSide on I-10 Katy Fwy Inbound at Dairy Ashford, stop and go traffic back to Eldridge Pkwy #traffic http://bit.ly/17hsIjn",2020-08-28 23:15:43+00:00,0,0,,#WestSide #traffic,['eldridge pkwy'],['i-10'],[],[],1.0,1.0,"'eldridge pkwy','i-10'",eldridge+pkwy%2C+i-10,30.15966,-92.03756,0.7,"{'state': 0.89, 'streets': [0.9]}"
594,TotalTrafficAUS,"Disabled vehicle, left lane blocked in #Travis on I-35 NB at Oltorf St/Exit 232, stop and go traffic back to Ben White #ATXtraffic http://bit.ly/10BGKax",2020-08-27 21:40:43+00:00,0,0,,#Travis #ATXtraffic,['oltorf st'],['i-35'],['exit 232'],[],1.0,1.0,"'oltorf st','i-35','exit 232'",oltorf+st%2C+i-35%2C+exit+232,0.0,0.0,0.0,0.0
1010,iembot_shv,"At 8:12 AM CDT, 5 SW Center [Shelby Co, TX] PUBLIC reports TROPICAL STORM. TREES DOWN AT FM 417 APROX 2 MILES WEST OF HWY 96 AND FM 2694 AT BOLES FIELD. https://mesonet.agron.iastate.edu/lsr/#SHV/202008271312/202008271312",2020-08-27 13:19:21+00:00,0,0,,,[],['hwy 96'],[],[],,1.0,'hwy 96',hwy+96,29.95262,-91.80026,0.85,"{'state': 0.89, 'streets': [0.5]}"
499,TotalTrafficHOU,"Accident. two left lanes blocked in #NwSide on N Sam Houston Pkwy EB after Bammel N. Houston, stop and go traffic back to Hwy 249 #traffic http://bit.ly/17hsIjn",2020-08-28 22:40:43+00:00,0,0,,#NwSide #traffic,['houston pkwy'],['hwy 249'],[],[],1.0,1.0,"'houston pkwy','hwy 249'",houston+pkwy%2C+hwy+249,32.19688,-92.85689,0.72,"{'state': 0.89, 'streets': [0.9], 'houseNumber': 1.0}"
618,TotalTrafficAUS,Disabled vehicle. right shoulder blocked in #SanMarcos on I-35 SB at Posey Rd/Exit 199 #ATXtraffic http://bit.ly/10BGKax,2020-08-27 17:25:43+00:00,0,0,,#SanMarcos #ATXtraffic,['posey rd'],['i-35'],['exit 199'],[],1.0,1.0,"'posey rd','i-35','exit 199'",posey+rd%2C+i-35%2C+exit+199,31.79237,-93.19202,0.72,"{'state': 0.89, 'streets': [1.0], 'houseNumber': 1.0}"
453,TotalTrafficAUS,"Accident, shoulder blocked in #Austin on Cesar Chavez St at Lamar Blvd #ATXtraffic http://bit.ly/10BGKax",2020-08-29 11:50:43+00:00,0,0,,#Austin #ATXtraffic,"['chavez st', 'lamar blvd']",[],[],[],1.0,1.0,"'chavez st', 'lamar blvd'",chavez+st%2C++lamar+blvd,30.21074,-92.0168,0.68,"{'state': 0.89, 'streets': [0.82]}"
751,TotalTrafficAUS,"Accident. right shoulder blocked, right lane partially blocked in #Austin on US 183 SB at Oak Knoll Dr, slow traffic back to Mcneil Dr/Spicewood Springs Rd #ATXtraffic http://bit.ly/10BGKax",2020-08-25 22:05:43+00:00,0,0,,#Austin #ATXtraffic,"['right lane', 'springs rd']",['us 183'],[],[],1.0,1.0,"'right lane', 'springs rd','us 183'",right+lane%2C++springs+rd%2C+us+183,30.81153,-90.73915,0.71,"{'country': 1.0, 'state': 0.89, 'streets': [0.47], 'houseNumber': 1.0}"
1015,JRobersonFOX8,A morning look in Golden Meadows this morning just south of the Hwy 1 floodgate. Storm surge rose quite a bit before sunrise. Winds still pretty steady. #HurricaneLaura @FOX8NOLA – at The Leeville Bridge,2020-08-27 11:53:41+00:00,30,38,@FOX8NOLA,#HurricaneLaura,[],['hwy 1'],[],[],0.0,0.0,'hwy 1',hwy+1,30.44335,-91.18664,0.67,{'state': 0.89}
387,TotalTrafficHOU,Accident. four lanes blocked in #WestSide on I-10 EB before Washington #traffic http://bit.ly/17hsIjn,2020-08-30 19:40:43+00:00,0,0,,#WestSide #traffic,[],['i-10'],[],[],1.0,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
202,TotalTrafficHOU,Closed to remove a down electrical line. in #Orange on I-10 WB between FM-105/Exit 861A and US-90/Exit 855 #traffic http://bit.ly/17hsIjn,2020-08-27 17:50:43+00:00,0,0,,#Orange #traffic,[],"['i-10', 'us-90']",['exit 855'],[],1.0,1.0,"'i-10', 'us-90','exit 855'",i-10%2C++us-90%2C+exit+855,30.00812,-90.01428,0.91,"{'country': 1.0, 'state': 0.89, 'streets': [1.0], 'placeName': 0.54}"
543,TotalTrafficBTR,Accident in #Livingston on I-12 WB before Hwy 63 /Frost Rd/Exit 22 #traffic http://bit.ly/12oyfoo,2020-08-28 16:15:43+00:00,0,0,,#Livingston #traffic,[],"['i-12', 'hwy 63']",['exit 22'],[],1.0,1.0,"'i-12', 'hwy 63','exit 22'",i-12%2C++hwy+63%2C+exit+22,30.47407,-90.75159,0.77,"{'state': 0.89, 'streets': [1.0], 'placeName': 0.55}"
27,NOLA_Traffic,The left lane remains closed on I-10 East at Loyola Drive due to emergency roadwork. Congestion is minimal.,2020-09-03 06:44:52+00:00,0,0,,,"['left lane', 'loyola drive']",['i-10'],[],[],1.0,1.0,"'left lane', 'loyola drive','i-10'",left+lane%2C++loyola+drive%2C+i-10,30.03002,-90.26484,0.67,"{'state': 0.89, 'streets': [0.95]}"
807,TotalTrafficHOU,Accident cleared in #SouthSide on 610 S Lp WB at Hwy 288 #traffic http://bit.ly/17hsIjn,2020-08-25 01:25:43+00:00,0,0,,#SouthSide #traffic,[],['hwy 288'],[],[],0.0,0.0,'hwy 288',hwy+288,30.32045,-91.22371,0.86,"{'state': 0.89, 'streets': [0.67]}"
401,iembot_lix,"At 11:00 AM CDT, 20 WNW Grand Isle [Lafourche Co, LA] BROADCAST MEDIA reports FLOOD. SOCIAL AND BROADCAST MEDIA IMAGES OF STREET FLOODING ALONG HIGHWAY 1 IN GOLDEN MEADOW. https://mesonet.agron.iastate.edu/lsr/#LIX/202008301600/202008301600",2020-08-30 16:11:50+00:00,0,0,,,[],['highway 1'],[],[],1.0,1.0,'highway 1',highway+1,29.73289,-90.63452,0.99,"{'state': 0.89, 'streets': [1.0]}"
46,TotalTrafficAUS,Closed due to accident in #TravisCounty on Farm-To-Market Rd 812 EB between Piland Triangle and FM 973 #ATXtraffic http://bit.ly/10BGKax,2020-09-02 18:05:43+00:00,0,0,,#TravisCounty #ATXtraffic,['market rd'],[],[],[],1.0,1.0,'market rd',market+rd,30.44309,-91.09467,0.99,"{'state': 0.89, 'streets': [0.8]}"
3,myBIGinsurance,"Did you know that texting for five seconds while driving at 55 mph is equivalent to driving the length of a football field with your eyes closed, according to the National Highway Traffic Safety Administration? Learn more about safe driving here.",2020-09-03 22:30:00+00:00,0,0,,,['national highway'],[],[],[],0.0,0.0,'national highway',national+highway,30.44335,-91.18664,0.35,{'state': 0.89}
154,_ExclusiveBEE,Still can’t get over the fact that they closed down Park Ave,2020-08-31 21:53:33+00:00,0,0,,,['park ave'],[],[],[],1.0,1.0,'park ave',park+ave,29.63679,-90.75927,0.99,"{'state': 0.89, 'streets': [0.88]}"
454,TotalTrafficAUS,"Disabled vehicle, shoulder blocked in #Travis on I 35 Inbound at Parmer Ln/Exit 245 #ATXtraffic http://bit.ly/10BGKax",2020-08-29 10:30:43+00:00,0,0,,#Travis #ATXtraffic,[],[],['exit 245'],[],,1.0,'exit 245',exit+245,30.57037,-92.07446,0.99,"{'state': 0.89, 'streets': [0.3], 'houseNumber': 1.0}"
805,HazardTheGOD64,I swear to GOD I just seen the big women from my 500lb life. The episode they did in Lafayette with the 1ton family: she was like 800lbs or some shït. I swear to GOD I just seen her at the gas station on the breaux bridge highway.,2020-08-25 04:27:20+00:00,0,0,,,['bridge highway'],[],[],[],0.0,0.0,'bridge highway',bridge+highway,31.0144,-92.01709,0.99,"{'state': 0.89, 'district': 0.6, 'streets': [0.78]}"
176,BrookshireBros,"Our Brookshire Brothers team is now serving food for those affected by Hurricane Laura and first responders at our DeRidder location, at 1203 W. 1st St., DeRidder, LA. Brookshire Brothers would also like to thank… https://www.instagram.com/p/CEesc8oHNnL/?igshid=r2v90dv20p2o",2020-08-29 16:16:45+00:00,2,3,,,['1st st'],[],[],[],0.0,0.0,'1st st',1st+st,29.93604,-90.08514,0.99,"{'state': 0.89, 'streets': [1.0]}"
56,TxDOTWacoPIO,"Nickie, thanks for tagging us. We take the safety of travelers seriously and have closed the right lane of the NB I-35 mainlanes from 18th - 4th streets for repairs. If you have any other questions or concerns, please email My35Waco@txdot.gov.",2020-09-02 15:15:28+00:00,0,2,,,['right lane'],['i-35'],[],[],1.0,0.0,"'right lane','i-35'",right+lane%2C+i-35,32.01282,-93.72278,0.85,"{'state': 0.89, 'streets': [0.9]}"
22,I35WacoTravel,Waco | I-35 northbound at 4th St | ALL LANES closed tonight 7PM to 6AM https://www.waco4bmap.org/?id=13786#closures #My35,2020-09-03 13:00:36+00:00,0,0,,#My35,['4th st'],['i-35'],[],[],1.0,0.0,"'4th st','i-35'",4th+st%2C+i-35,32.68741,-92.07952,0.94,"{'state': 0.89, 'streets': [1.0], 'houseNumber': 1.0}"
75,Lindalewis2022,@SpeakerPelosi getting her done in a closed salon. What a liar she is....... https://www.foxnews.com/politics/pelosi-san-francisco-hair-salon-owner-calls-it-slap-in-the-face,2020-09-01 23:28:49+00:00,0,2,@SpeakerPelosi,,[],['https://www.foxnews.com/politics/pelosi-san-francisco-hair-salon-owner-calls-it-slap-in-the-face'],[],[],0.0,0.0,'https://www.foxnews.com/politics/pelosi-san-francisco-hair-salon-owner-calls-it-slap-in-the-face',https://www.foxnews.com/politics/pelosi-san-francisco-hair-salon-owner-calls-it-slap-in-the-face,0.0,0.0,0.0,0.0
835,TotalTrafficAUS,"Disabled vehicle, left lane blocked in #Austin on TX-71 WB at Old Bee Cave Rd, slow traffic back to Fletcher Ln #ATXtraffic http://bit.ly/10BGKax",2020-08-24 18:50:43+00:00,0,0,,#Austin #ATXtraffic,['cave rd'],[],[],[],1.0,1.0,'cave rd',cave+rd,30.56968,-90.96739,0.99,"{'state': 0.89, 'streets': [0.6]}"
549,TotalTrafficHOU,"Accident. two right lanes blocked in #WestSide on I-10 Katy Inbound at Hwy 6, stop and go traffic back to Greenhouse #traffic http://bit.ly/17hsIjn",2020-08-28 15:15:43+00:00,0,0,,#WestSide #traffic,[],"['i-10', 'hwy 6']",[],[],1.0,1.0,"'i-10', 'hwy 6'",i-10%2C++hwy+6,30.035,-89.98148,0.73,"{'state': 0.89, 'streets': [1.0]}"
842,TotalTrafficHOU,"Accident, left lane blocked in #NwSide on Hwy 290 NW Fwy Inbound at The W Sam Houston Tollway, stop and go traffic back to Senate #traffic http://bit.ly/17hsIjn",2020-08-24 17:20:43+00:00,0,0,,#NwSide #traffic,[],['hwy 290'],[],[],1.0,1.0,'hwy 290',hwy+290,30.44335,-91.18664,0.57,{'state': 0.89}
473,TotalTrafficHOU,"Accident, left lane blocked in #Harris on Hwy 99/Lanier Pkwy EB at Kuykendahl Rd/Boudreaux Rd #traffic http://bit.ly/17hsIjn",2020-08-29 00:20:45+00:00,0,0,,#Harris #traffic,"['lanier pkwy', 'kuykendahl rd', 'boudreaux rd']",['hwy 99'],[],[],1.0,1.0,"'lanier pkwy', 'kuykendahl rd', 'boudreaux rd','hwy 99'",lanier+pkwy%2C++kuykendahl+rd%2C++boudreaux+rd%2C+hwy+99,0.0,0.0,0.0,0.0
500,TotalTrafficBTR,Stall cleared in #EastBatonRougeParish on I 10 WB at LA-30/Nicholson Dr/LSU/Exit 155 A and LA-1/Port Allen/Plaquemine/Exit 153 #traffic http://bit.ly/12oyfoo,2020-08-28 22:40:43+00:00,0,0,,#EastBatonRougeParish #traffic,[],[],"['exit 155', 'exit 153']",[],0.0,1.0,"'exit 155', 'exit 153'",exit+155%2C++exit+153,30.57019,-92.07298,0.68,"{'state': 0.89, 'streets': [0.3], 'houseNumber': 1.0}"
35,danawbrz,TRAFFIC ALERT: Accident on I-10 East has completely closed the interstate just past the 10/110 Congestion has reached LA 1,2020-09-03 01:46:34+00:00,1,0,,,[],['i-10'],[],[],1.0,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
72,rachelmartinezz,"I wanted to go to that museum but it was closed the day we went . The lady working at the gift shop behind us in the picture told us about it she said it was way better then the museum. Definitely a cool spot! 116 E 2nd St Roswell Space Center, Roswell, NM 88201-6210",2020-09-02 08:33:32+00:00,0,3,,,['2nd st'],[],[],[],0.0,0.0,'2nd st',2nd+st,29.93643,-90.08657,0.99,"{'state': 0.89, 'streets': [1.0]}"
121,BR_Traffic,I-10 West remains closed at LA 415 (Lobdell) due to an incident at Whiskey Bay. Motorist are being diverted onto LA 415 North to US 190 West. Congestion has reached the I-10/I-110. Use caution.,2020-09-01 11:59:38+00:00,4,1,,,[],"['i-10', 'us 190', 'i-10', 'i-110']",[],[],1.0,1.0,"'i-10', 'us 190', 'i-10', 'i-110'",i-10%2C++us+190%2C++i-10%2C++i-110,30.44335,-91.18664,0.43,"{'country': 1.0, 'state': 0.89}"
